Date,Close,Volume,mom1,mom3,ROC_15,EMA_20,Oil,Gold,DAAA,AAPL,JNJ,XOM,TE1,DE1,S&P-F,Dollar index-F
2013-11-22,1804.76001,-0.0618707068,0.0081285646,-0.0020429655,2.4477188661,1774.0689701,-0.0085998951,0.0050403226,4.65,-0.0025712918,0.0005252416,0.0033794487,2.73,0.75,0.42,-0.47
2013-11-25,1802.47998,-0.0185261559,0.0049614579,-0.0036356111,1.9542586497,1776.77478057,-0.007087697,-0.0026078235,4.65,0.0075798636,0.0039894698,0.0008419535,2.71,0.74,0.07,0.27
2013-11-26,1802.75,0.1429295591,-0.0012633425,0.0081285646,2.2564212468,1779.24861099,-0.0047943746,0.0036202735,4.59,0.0184442261,-0.0059604624,-0.0086233992,2.64,0.75,-0.03,-0.4
2013-11-27,1807.22998,-0.2373800742,0.0001498047,0.0049614579,2.0751311901,1781.91350328,-0.014559469,-0.002004008,4.62,0.0235471007,-0.0008415212,-0.0049856159,2.68,0.75,0.12,0.14
2013-11-29,1805.810059,-0.3884656737,0.0024850811,-0.0012633425,3.3574698334,1784.18936573,0.0054318305,0.0064257028,4.62,0.0185177924,-0.0033691197,-0.0034115138,2.7,0.74,-0.2,-0.11
2013-12-02,1800.900024,0.9367014953,-0.0007856892,0.0001498047,1.7107120855,1785.78085699,0.0114532685,-0.018754988,4.67,-0.0087038452,-0.0040144199,0.0004278348,2.79,0.74,-0.24,0.35
2013-12-03,1795.150024,0.1228423838,-0.0027190207,0.0024850811,1.3127230699,1786.67315861,0.023715415,-0.0099633998,4.65,0.0273750616,-0.0032880569,0.0093028446,2.75,0.74,-0.46,-0.4
2013-12-04,1792.810059,0.0388010404,-0.003192848,-0.0007856892,1.4210703709,1787.25762531,0.011896066,0.0084206203,4.71,-0.0023307954,-0.0036182185,0.0029664054,2.8,0.75,0.01,0.01
2013-12-05,1785.030029,-0.0757947565,-0.0013034927,-0.0027190207,0.1700352974,1787.04547328,0.0017531195,-0.0040733198,4.72,0.005132722,-0.0070489803,-0.0057040352,2.86,0.75,-0.43,-0.48
2013-12-06,1805.089966,-0.0559954209,-0.0043395729,-0.003192848,0.8080983704,1788.7639964,0.0035001029,0.0085889571,4.72,-0.0138757282,0.0158115627,0.0161479342,2.85,0.74,1.18,0.09
2013-12-09,1808.369995,-0.0065173982,0.0112378709,-0.0013034927,0.5666807936,1790.63123436,-0.0038982355,0.00324412,4.7,0.0114460668,0.0,0.001986346,2.83,0.73,0.22,-0.21
2013-12-10,1802.619995,-0.0039463173,0.0018171,-0.0043395729,0.6190220549,1791.77302109,0.0125643666,0.0236459175,4.64,-0.0015536236,-0.0031766518,-0.0013563961,2.78,0.73,-0.33,-0.22
2013-12-11,1782.219971,0.1139149544,-0.003179659,0.0112378709,-0.3160198457,1790.86320679,-0.0108828316,-0.0043435341,4.66,-0.0074087122,-0.0109411303,-0.0151499009,2.84,0.75,-1.23,-0.09
2013-12-12,1775.5,-0.0476925558,-0.0113168744,0.0018171,-0.3295213805,1789.40004424,-0.0004113111,-0.0281578426,4.66,-0.0014607276,-0.0209429382,0.0116698385,2.88,0.76,-0.32,0.4
2013-12-13,1775.319946,-0.0742657199,-0.0037705621,-0.003179659,-1.1431929323,1788.05908251,-0.0096697871,0.0055090798,4.63,-0.0109001894,0.0020841816,-0.0005243603,2.86,0.75,-0.01,0.01
2013-12-16,1786.540039,0.0486169869,-0.0001014103,-0.0113168744,-1.0095509042,1787.9144117,0.0094525813,0.0022321429,4.65,0.0055372635,0.0002189929,0.0200399018,2.88,0.74,0.66,-0.21
2013-12-17,1781.0,0.0187358445,0.00632004,-0.0037705621,-1.191690351,1787.2558963,-0.0019551348,-0.0024296416,4.63,-0.0045022743,-0.0077705918,-0.0048344065,2.83,0.72,-0.41,0.2
2013-12-18,1810.650024,0.3234649223,-0.0031009879,-0.0001014103,0.4382207183,1789.48390846,0.0061862048,-0.0010148163,4.63,-0.007603764,0.0218397851,0.0288372196,2.88,0.76,1.77,0.05
2013-12-19,1809.599976,-0.1919140805,0.0166479641,0.00632004,0.1311397014,1791.39972441,0.0083000307,-0.0280373832,4.57,-0.0114566809,-0.0071243092,-0.0011050934,2.93,0.79,-0.12,0.67
2013-12-20,1818.319946,0.4576476677,-0.0005799287,-0.0031009879,0.6927576318,1793.96355504,0.0072154472,-0.0006270903,4.49,0.0083752637,0.001195836,-0.0075429951,2.88,0.78,0.24,-0.05
2013-12-23,1827.98999,-0.4406222414,0.004818728,0.0166479641,1.5042459681,1797.20416789,-0.0049440016,0.003137419,4.51,0.0383774989,-0.000651504,-0.0017227199,2.93,0.78,0.54,-0.16
2013-12-24,1833.319946,-0.5414302447,0.0053181202,-0.0005799287,2.1262803381,1800.64376581,0.0025349828,-1.0,4.57,-0.0042449894,0.0003259698,0.0072073798,2.98,0.78,0.34,0.06
2013-12-26,1842.02002,0.5159257588,0.0029157468,0.004818728,2.7448507862,1804.58436145,0.0031354304,0.0,4.59,-0.006641128,0.0052140236,0.0169320801,3.0,0.78,0.41,-0.02
2013-12-27,1841.400024,0.0356409571,0.0047455296,0.0053181202,3.1579297874,1808.09061502,0.0076628352,0.0,4.57,-0.0067565454,-0.0020531986,0.0060455896,3.02,0.82,0.0,-0.14
2013-12-30,1841.069946,0.1173645344,-0.0003365848,0.0029157468,1.9932513436,1811.23150369,-0.0104062437,-0.0082338411,4.53,-0.0099448519,-0.0005413644,-0.0118215346,2.98,0.81,-0.1,-0.52
2013-12-31,1848.359985,0.0082742626,-0.0001792538,0.0047455296,2.2113831854,1814.76754953,-0.0073811931,-1.0,4.57,0.0117218824,-0.0076923833,0.0088724855,3.03,0.8,0.34,0.09
2014-01-02,1831.97998,0.3319555179,0.0039596752,-0.0003365848,1.6287395614,1816.40682862,-0.0308648263,0.0,4.55,-0.0140636841,-0.0061141721,-0.014328034,2.99,0.79,-0.89,0.62
2014-01-03,1831.369995,-0.0994384211,-0.0088619128,-0.0001792538,2.7577978476,1817.83189208,-0.0155560227,0.007755102,4.56,-0.0219658493,0.0090080084,-0.002405995,3.0,0.79,-0.05,0.2
2014-01-06,1826.77002,0.1876457591,-0.0003329649,0.0039596752,2.8876384117,1818.68314236,-0.0057655349,0.0095180235,4.53,0.0054530202,0.0052259555,0.0015074063,2.97,0.77,-0.26,-0.17
2014-01-07,1837.880005,0.0658300074,-0.0025117672,-0.0088619128,3.5238751832,1820.51141499,0.002040378,-0.0150451354,4.51,-0.0071516005,0.0212281919,0.0141480628,2.95,0.77,0.55,0.21
2014-01-08,1837.48999,0.0399772193,0.0060817645,-0.0003329649,2.8518784851,1822.12842214,-0.0151109206,-0.0052953157,4.53,0.0063328584,-0.0013786934,-0.0032650836,3.01,0.79,0.1,0.22
2014-01-09,1838.130005,-0.0194379186,-0.0002122092,-0.0025117672,3.2077487367,1823.65238241,-0.0058759521,0.0040950041,4.56,-0.0127700727,0.006053515,-0.0097279732,2.96,0.72,0.03,-0.02
2014-01-10,1842.369995,-0.0685366433,0.0003483094,0.0060817645,1.7518554431,1825.43501218,0.0112740806,0.0148858075,4.5,-0.0066726366,0.0001055104,0.0076182336,2.87,0.7,0.26,-0.48
2014-01-13,1819.199951,0.0766373576,0.0023066867,-0.0002122092,0.5305026043,1824.84119683,-0.0101742613,0.0030138638,4.47,0.0052351579,-0.0025332278,-0.0195980308,2.84,0.71,-1.24,-0.17
2014-01-14,1838.880005,-0.0662926198,-0.0125762165,0.0003483094,1.1307173441,1826.17822618,0.007654456,0.0028044872,4.5,0.0198980804,0.0023280529,0.0057838659,2.88,0.72,0.99,0.19
2014-01-15,1848.380005,0.1266017947,0.0108179719,0.0023066867,1.1154336245,1828.29268131,0.0176885513,-0.0123851378,4.5,0.0200771841,0.0008446157,-0.0034302259,2.89,0.72,0.46,0.47
2014-01-16,1845.890015,-0.0758351421,0.0051661881,-0.0125762165,0.685645134,1829.96861785,-0.0025591811,0.0044498382,4.48,-0.00557983,-0.0016878059,0.0016197915,2.85,0.7,-0.29,-0.15
2014-01-17,1838.699951,0.0386130135,-0.0013471202,0.0108179719,-0.1802406578,1830.80017339,0.0044900577,0.0068465566,4.47,-0.0245016158,0.0044378593,0.00222359,2.83,0.7,-0.11,0.42
2014-01-21,1843.800049,0.0431177126,-0.0038951747,0.0051661881,0.1303369702,1832.03825678,0.0058535547,-0.0096,4.46,0.0155362403,-0.0108352516,-0.0066559497,2.84,0.69,0.25,-0.16
2014-01-22,1844.859985,-0.1079453373,0.0027737522,-0.0013471202,0.205860674,1833.25937375,0.0194688393,0.0024232633,4.48,0.0044438853,0.0030841328,-0.0062944467,2.87,0.69,0.0,0.1
2014-01-23,1828.459961,0.1772524799,0.0005748649,-0.0038951747,-1.0766314009,1832.80228682,0.0091333679,0.017727639,4.43,0.008467689,-0.0167515055,-0.0092970579,2.78,0.68,-0.78,-0.96
2014-01-24,1790.290039,0.1626785827,-0.0088895765,0.0027737522,-2.2756766698,1828.75350132,-0.0058623882,0.0031670625,4.45,-0.0181775344,-0.022967404,-0.0218624624,2.71,0.65,-2.32,0.01
2014-01-27,1781.560059,-0.1241217292,-0.0208754486,0.0005748649,-2.7198182856,1824.25888776,-0.0086902545,-0.0051302289,4.48,0.0081125238,-0.0073943162,0.0007380074,2.74,0.66,-0.35,0.09
2014-01-28,1792.5,-0.1501458519,-0.0048762937,-0.0088895765,-1.8759898414,1821.23423178,0.0174285118,-0.0073383578,4.48,-0.0799274085,0.0017789192,0.0076907292,2.72,0.64,0.7,0.06
2014-01-29,1774.199951,0.1530587609,0.0061406524,-0.0208754486,-3.4648646172,1816.75477647,-0.0015386193,0.0101898102,4.43,-0.0113523973,-0.0133184909,-0.0056455932,2.65,0.64,-0.95,-0.1
2014-01-30,1794.189941,-0.1050726283,-0.0102092324,-0.0048762937,-2.3564780889,1814.60574452,0.0093486747,-0.0170094937,4.44,-0.0019371024,0.0067491337,-0.0117758699,2.68,0.64,0.56,0.76
2014-01-31,1782.589966,0.1443773238,0.0112670446,0.0061406524,-3.0215511878,1811.55662276,-0.0071246819,0.0068410463,4.43,0.0016406959,-0.0115083687,-0.019470093,2.64,0.64,-0.27,0.26
2014-02-03,1741.890015,0.1641381485,-0.0064652993,-0.0102092324,-5.4538437053,1804.92170773,-0.0113787801,0.0087929656,4.35,0.0018577967,-0.019102543,-0.0228949751,2.57,0.65,-2.46,-0.36
2014-02-04,1755.199951,-0.1391503246,-0.0228319197,0.0112670446,-3.518029998,1800.18630233,0.0082953131,-0.0093106181,4.42,0.0144757625,-0.0018436967,-0.0003332149,2.52,0.63,0.63,0.14
2014-02-05,1751.640015,-0.0206763822,0.0076410886,-0.0064652993,-4.7441915602,1795.56284639,0.0016454134,0.0033993201,4.48,0.0074686568,0.007619441,-0.0048877473,2.57,0.64,0.01,-0.11
2014-02-06,1773.430054,-0.0398766154,-0.0020282225,-0.0228319197,-4.0548994686,1793.4549614,0.0045174538,0.0015942607,4.5,-0.0001560624,0.0168423581,0.0024559164,2.66,0.63,1.29,-0.16
2014-02-07,1797.02002,-0.0129188767,0.0124397929,0.0076410886,-2.64750308,1793.79449079,0.0218724448,0.0021886192,4.49,0.0139899476,0.0145352225,0.0086859574,2.61,0.64,1.53,-0.3
2014-02-10,1799.839966,-0.1228366601,0.0133018869,-0.0020282225,-2.1134489604,1794.37025034,0.0014002801,0.0140956919,4.48,0.0179148981,0.0114393491,-0.0117024175,2.63,0.64,0.07,-0.04
2014-02-11,1819.75,0.1169086034,0.0015692346,0.0124397929,-1.3043740298,1796.78736935,-0.0015980823,0.0039154268,4.5,0.0131760222,0.0208630833,0.0147452976,2.7,0.64,1.04,-0.04
2014-02-12,1819.26001,-0.1008277063,0.0110621135,0.0133018869,-1.3876378266,1798.92762084,0.0042016807,0.005850234,4.54,-7.46287058626e-05,-0.0059159191,0.0026420741,2.79,0.62,0.19,0.05
2014-02-13,1829.829956,-0.0110841215,-0.0002692623,0.0015692346,0.074926169,1801.87070038,-0.0010958358,0.0050407135,4.49,0.0158792193,0.0015148237,0.0038427535,2.72,0.63,0.4,-0.45
2014-02-14,1838.630005,-0.0531264535,0.0058100249,0.0110621135,2.7001192515,1805.37158654,0.0003989229,0.0185185185,4.5,-0.0008081058,0.0021608038,0.0293120529,2.74,0.63,0.59,-0.25
2014-02-18,1840.76001,0.0983578136,0.0048092168,-0.0002692623,3.322927605,1808.74191258,0.0222310836,0.0005681818,4.47,0.0036765215,-0.0063605432,-0.0004250452,2.69,0.64,0.05,-0.16
2014-02-19,1828.75,0.070287129,0.001158474,0.0058100249,2.0223152022,1810.64744472,0.0089721084,-0.0001892864,4.5,-0.0157878529,-0.0057502334,-0.0012756777,2.69,0.64,-0.65,0.17
2014-02-20,1839.780029,-0.0700764972,-0.0065244844,0.0048092168,3.69631833,1813.42197655,-0.0025130485,-0.0032184778,4.52,-0.0115749,0.0080750546,0.0151144869,2.74,0.63,0.59,0.16
2014-02-21,1836.25,-0.0003230562,0.0060314581,0.001158474,2.3442366964,1815.59607402,-0.0064922481,0.0053181387,4.44,-0.0111079846,-0.0093093746,-0.0035651042,2.71,0.67,-0.11,-0.06
2014-02-24,1847.609985,0.1793982162,-0.0019187234,-0.0065244844,3.6475028044,1818.64501793,0.0062420755,0.0086907236,4.45,0.0043789149,-0.0044798515,0.0148374515,2.73,0.68,0.64,-0.06
2014-02-25,1845.119995,-0.1242910129,0.0061865133,0.0060314581,5.9263202103,1821.16644431,-0.0094019579,0.0031841169,4.39,-0.0104066,0.0,-0.0013480298,2.66,0.69,0.01,-0.06
2014-02-26,1845.160034,0.0572227469,-0.0013476816,-0.0019187234,5.1253467133,1823.45154809,0.0071428571,-0.0054144884,4.37,-0.0090219762,0.0,-0.0053992006,2.63,0.68,-0.23,0.36
2014-02-27,1854.290039,-0.0455427217,2.16999436939e-05,0.0061865133,5.8602237401,1826.38854723,-0.0024288351,0.0003754458,4.33,0.0199478554,0.0027439359,0.000521923,2.61,0.68,0.65,-0.19
2014-02-28,1859.449951,0.1042971591,0.004948083,-0.0013476816,4.8504815178,1829.53725235,0.001947799,-0.0043160068,4.32,-0.0027101236,0.0083187609,0.004486655,2.62,0.69,0.19,-0.73
2014-03-03,1845.72998,-0.1248848103,0.0027826887,2.16999436939e-05,2.7105964017,1831.07941689,0.023911353,0.0173388617,4.29,0.0028884845,-0.0060790814,-0.0079983071,2.56,0.68,-0.78,0.46
2014-03-04,1873.910034,0.0984621757,-0.0073785105,0.004948083,4.1153696662,1835.15852328,-0.0161382191,-0.0109299741,4.37,0.006593855,0.0194407824,0.0106805969,2.64,0.68,1.55,0.11
2014-03-05,1873.810059,-0.0989917069,0.0152677013,0.0027826887,2.9707409809,1838.83962192,-0.0182362022,0.0016857089,4.38,0.0021083278,-0.0080351407,-0.0281806267,2.64,0.68,0.05,-0.07
2014-03-06,1877.030029,-0.0095903613,-5.3351e-05,-0.0073785105,3.175467975,1842.47680355,0.0006879607,0.006170531,4.42,-0.0030243218,0.0032401233,-0.0004264499,2.68,0.69,0.2,-0.56
2014-03-07,1878.040039,0.0607924534,0.0017184079,0.0152677013,2.6346755797,1845.86377835,0.0098212532,-0.0074335625,4.46,-0.000584017,0.004629142,0.0131185577,2.74,0.68,0.09,0.06
2014-03-10,1877.170044,-0.1524346797,0.0005380894,-5.3351e-05,2.0961280353,1848.84532746,-0.0139078,0.0065530799,4.46,0.0009048375,0.001393024,0.0053690074,2.74,0.69,-0.04,0.06
2014-03-11,1867.630005,0.1228093402,-0.0004632462,0.0017184079,1.4597228783,1850.63434437,-0.0108491962,0.0016741071,4.46,0.0097378084,0.0004280471,-0.0156020733,2.71,0.68,-0.64,-0.05
2014-03-12,1868.199951,-0.035827143,-0.005082139,0.0005380894,2.1572085304,1852.30725929,-0.0199421677,0.0146703807,4.42,0.0009700032,0.0011765965,0.0021274013,2.68,0.69,0.13,-0.15
2014-03-13,1846.339966,0.1223317415,0.0003051707,-0.0004632462,0.3565609419,1851.73894564,0.002848713,0.0020131772,4.35,-0.0111067166,-0.0064102352,-0.0060503132,2.6,0.7,-1.12,0.03
2014-03-14,1841.130005,-0.1050207165,-0.0117010949,-0.005082139,0.265759292,1850.72857034,0.0066957492,0.0118721461,4.37,-0.0112315668,-0.0020430323,-0.0018154421,2.6,0.68,-0.37,-0.24
2014-03-17,1858.829956,-0.1293487061,-0.0028217777,0.0003051707,0.6072694503,1851.50013088,-0.008062078,-0.0046931408,4.41,0.0039071339,0.0120676869,0.0090938161,2.65,0.69,0.96,-0.16
2014-03-18,1872.25,0.0243664547,0.0096136345,-0.0117010949,1.4703653461,1853.47630889,0.016763182,-0.0165034458,4.41,0.0088468256,0.0001064836,0.0041348494,2.61,0.69,0.7,0.29
2014-03-19,1860.77002,0.1225244779,0.007219619,-0.0028217777,0.8459963208,1854.17094804,0.006294964,-0.0130923843,4.45,-0.0002634155,-0.0037258462,-0.0103473341,2.71,0.7,-0.59,0.74
2014-03-20,1872.01001,0.0116532541,-0.0061316491,0.0096136345,0.9556202443,1855.86990633,-0.0102273856,-0.0082212257,4.44,-0.0048187422,0.0056630732,0.0090685903,2.73,0.69,0.75,0.27
2014-03-21,1866.52002,0.5839659328,0.0060405047,0.007219619,0.3802236783,1856.88420287,0.0029093098,0.0067822155,4.39,0.0078872271,0.0192307367,-0.0028547684,2.7,0.68,1.04,-0.11
2014-03-24,1857.439941,-0.3532180674,-0.0029326713,-0.0061316491,0.6344352168,1856.93713031,0.0008002401,-0.0188997006,4.35,0.0118603679,-0.0076097467,0.0034991094,2.69,0.68,-2.31,-0.22
2014-03-25,1865.619995,-0.0611440305,-0.0048647102,0.0060405047,-0.4423925829,1857.7640698,-0.003898051,0.0020980355,4.36,0.0107568312,0.0228991604,0.0028529692,2.7,0.67,0.53,0.01
2014-03-26,1852.560059,0.0875752993,0.00440394,-0.0029326713,-1.1340530433,1857.26844973,0.0095324102,-0.0072325847,4.33,-0.0095598123,-0.0033887247,-0.0022126961,2.66,0.66,-0.9,0.1
2014-03-27,1849.040039,0.0725627361,-0.0070003195,-0.0048647102,-1.4911849873,1856.48479156,0.0063611967,-0.0061349693,4.29,-0.00429804,0.0023698711,0.0162618907,2.67,0.66,-0.11,0.1
2014-03-28,1857.619995,-0.2083633549,-0.0019000841,0.00440394,-1.0873061051,1856.59290617,0.0047407407,-0.0009645062,4.31,-0.0011163845,0.0016447677,0.0151703972,2.7,0.67,0.54,0.1
2014-03-31,1872.339966,0.1078591923,0.0046402219,-0.0070003195,-0.2573063647,1858.09262616,-0.0015727907,-0.0023170496,4.32,-0.0002235369,0.0081075635,-0.0002046776,2.7,0.67,0.76,-0.1
2014-04-01,1885.52002,0.01890175,0.0079241024,-0.0019000841,0.9578993137,1860.7047589,-0.0185094024,-0.0061931488,4.3,0.0091478635,-0.002952265,0.0005119062,2.75,0.73,0.71,0.0
2014-04-02,1890.900024,-0.0613064604,0.0070393488,0.0046402219,1.215077272,1863.58049844,-0.0009027987,0.0064264849,4.34,0.0016615711,0.0029610067,0.0022510385,2.8,0.73,0.28,0.15
2014-04-03,1888.77002,-0.0242874386,0.0028533264,0.0079241024,2.2980629127,1865.97950049,0.0069277108,-0.0061919505,4.32,-0.0069302001,0.0003053955,-0.0002041552,2.77,0.72,0.0,0.34
2014-04-04,1865.089966,0.1728465768,-0.0011264498,0.0070393488,1.3013725774,1865.89478292,0.008674843,0.0103193146,4.28,-0.0129363646,0.0016282923,-0.0058204738,2.71,0.71,-1.22,-0.09
2014-04-07,1845.040039,0.0607715382,-0.0125372882,0.0028533264,-0.7418600586,1863.90861683,-0.007216291,0.0013490075,4.25,-0.0157008906,-0.0053850743,-0.0059572925,2.68,0.7,-1.18,-0.26
2014-04-08,1851.959961,-0.0210677778,-0.0107501125,-0.0011264498,-1.0837248765,1862.77064961,0.021308374,0.0080831409,4.25,-5.72334640589e-05,0.001736633,0.0069228974,2.65,0.7,0.38,-0.66
2014-04-09,1872.180054,-0.1109245052,0.0037505538,-0.0125372882,0.6131888346,1863.66678336,0.0095544506,-0.0059182894,4.26,0.0131438155,0.0090760659,-0.0012313494,2.68,0.7,1.07,-0.35
2014-04-10,1833.079956,0.1360464238,0.0109182128,-0.0107501125,-2.0795857817,1860.75375218,-0.0017382907,0.0144036873,4.24,-0.0128978613,-0.0243556955,-0.0056509092,2.62,0.65,-2.02,-0.13
2014-04-11,1815.689941,-0.0040757905,-0.0208847957,0.0037505538,-2.7232538872,1856.46196064,0.0029989359,-0.0018932223,4.21,-0.0073928304,0.0034182929,-0.0006199421,2.59,0.65,-0.83,0.09
2014-04-14,1830.609985,-0.1688063984,-0.0094867739,0.0109182128,-1.4444588709,1853.99986772,0.0035686728,0.0058801214,4.22,0.0039836722,0.0027871993,0.0117866004,2.62,0.65,0.7,0.36
2014-04-15,1842.97998,0.200833028,0.0082172863,-0.0208847957,-1.213538398,1852.95035461,-0.0033637674,-0.0209315482,4.2,-0.0071307606,0.0212064857,0.0083793071,2.61,0.64,0.82,0.1
2014-04-16,1862.310059,-0.1555919538,0.0067573077,-0.0094867739,0.5262987266,1853.84175503,9.6432e-05,0.0026964561,4.19,0.0020271971,-0.0045362602,0.0127685651,2.62,0.65,0.72,-0.01
2014-04-17,1864.849976,0.0590634786,0.010488491,0.0082172863,0.8550348649,1854.89015702,0.0059782085,-0.0019208605,4.25,0.0114256274,0.0021265722,0.0048028416,2.71,0.64,0.28,0.03
2014-04-21,1871.890015,-0.2091709238,0.0013638529,0.0067573077,0.7681883291,1856.50919112,0.0001916994,-1.0,4.26,0.0118680225,0.0105093069,0.0050786896,2.71,0.65,0.35,0.16
2014-04-22,1879.550049,0.2168174078,0.0037751235,0.010488491,0.3850840729,1858.70355853,-0.0254911356,0.0,4.24,0.0009977935,0.0018,-0.0055483702,2.71,0.64,0.51,-0.04
2014-04-23,1875.390015,-0.0403428458,0.0040921389,0.0013638529,-0.5372525824,1860.29274486,-0.0021634379,-0.0011657276,4.21,-0.0130713047,0.0003992913,0.0012951778,2.68,0.64,-0.05,-0.07
2014-04-24,1878.609985,0.0343874363,-0.0022133138,0.0037751235,-0.6499571021,1862.03724392,0.0071942446,0.0048628671,4.2,0.0819818909,-0.0025943125,-0.004875602,2.7,0.64,0.0,-0.08
2014-04-25,1863.400024,0.0066388247,0.0017169602,0.0040921389,-1.3432019638,1862.1670325,-0.0132093933,0.0075493612,4.18,0.0073444704,-0.0017006603,0.00399962,2.67,0.63,-0.69,-0.08
2014-04-28,1869.430054,0.2557282557,-0.008096391,-0.0022133138,0.232701268,1862.85874884,0.0027764006,-0.0017291066,4.2,0.0387279171,0.0155325682,0.0075689072,2.7,0.63,0.32,-0.08
2014-04-29,1878.329956,-0.0958836884,0.0032360362,0.0017169602,1.8042923891,1864.33219714,0.0042519529,-0.0009622787,4.24,-0.0029625897,-0.0030589798,0.002767609,2.69,0.62,0.31,0.15
2014-04-30,1883.949951,0.0360242556,0.0047607569,-0.008096391,1.7273586186,1866.20055465,-0.0146711304,-0.0071277211,4.21,-0.0037816641,0.0025735128,0.0094628588,2.65,0.62,0.33,-0.44
2014-05-01,1883.680054,-0.0959163639,0.0029920169,0.0032360362,0.6142571584,1867.86526887,-0.0037973419,-0.0077609624,4.16,0.0023556509,-0.0075032283,-0.009764671,2.61,0.61,-0.01,0.06
2014-05-02,1881.140015,-0.0752705796,-0.0001432612,0.0047607569,2.6218201144,1869.12953041,0.0040124386,0.0021509582,4.12,0.0018597314,-0.012135691,0.0059165563,2.59,0.62,-0.17,-0.03
2014-05-05,1884.660034,-0.1347750953,-0.001348445,0.0029920169,3.7985611663,1870.60862599,-0.0034968528,-1.0,4.16,0.014141469,0.0069479611,0.0088226839,2.62,0.62,0.07,-0.04
2014-05-06,1867.719971,0.217113614,0.0018712158,-0.0001432612,2.0271923733,1870.33351599,0.0007018247,0.0,4.13,-0.0108991435,-0.00489998,-0.0023321931,2.58,0.63,-0.61,-0.5
2014-05-07,1878.209961,0.0918743951,-0.0089883919,-0.001348445,1.9115769776,1871.08365361,0.0125237952,-0.00784689,4.16,-0.0034993521,0.0140689576,0.0042856044,2.59,0.62,0.54,0.14
2014-05-08,1875.630005,-0.0659326443,0.0056164683,0.0018712158,0.7152378271,1871.51663946,-0.0053433604,-0.0069444444,4.17,-0.007326938,-0.0040630659,-0.0076617301,2.59,0.62,-0.11,0.2
2014-05-09,1878.47998,-0.1085630426,-0.0013736249,-0.0089883919,0.7308901078,1872.17981475,-0.0019896538,0.0033022533,4.21,-0.0041667136,0.0040796418,-0.0036161357,2.6,0.62,0.07,0.71
2014-05-12,1896.650024,-0.0063735116,0.0015194761,0.0056164683,1.3227277672,1874.51031087,0.0056818182,0.0058083253,4.24,0.0124500268,-0.0038648993,0.0027465033,2.64,0.62,1.03,0.01
2014-05-13,1897.449951,-0.0299626714,0.0096727376,-0.0013736249,0.9523503782,1876.6950385,0.0111011993,-0.001732435,4.2,0.0015687684,0.0049741346,0.0012716228,2.58,0.62,0.08,0.3
2014-05-14,1888.530029,-0.0321091478,0.0004217578,0.0015194761,0.7006550048,1877.82218045,0.0060778355,0.0067489395,4.12,0.0001851977,-0.0014847951,-0.0006838609,2.52,0.62,-0.48,-0.09
2014-05-15,1870.849976,0.2588818097,-0.0047010052,0.0096727376,-0.413071849,1877.15816098,-0.0086719283,-0.0047883547,4.08,-0.008503538,-0.0017844849,-0.0147619707,2.49,0.64,-0.95,-0.1
2014-05-16,1877.859985,-0.1066784138,-0.0093618067,0.0004217578,0.7759987557,1877.22500136,0.0056025162,-0.0057736721,4.09,0.0147583711,-0.001092462,-0.0003969141,2.51,0.63,0.4,0.06
